https://pid.uba.uva.nl/ark:/88238/b1990032117400205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032732050205131,tekening,ding
https://pid.uba.uva.nl/ark:/88238/b1990032762880205131,monotype,object
https://pid.uba.uva.nl/ark:/88238/b1990032746430205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032098700205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032271110205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990032497580205131,gemaakt,beeldende
https://pid.uba.uva.nl/ark:/88238/b1990032688490205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990032754060205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990032749430205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990031996120205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032114540205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032105380205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031979290205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032713300205131,installatietekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032760350205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031732290205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032687790205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032762870205131,monotype,ding
https://pid.uba.uva.nl/ark:/88238/b1990032457730205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031729560205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032490960205131,gemaakt,schilderij
https://pid.uba.uva.nl/ark:/88238/b1990032710530205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032749870205131,tekening,ding
https://pid.uba.uva.nl/ark:/88238/b1990034743200205131,geslagen,ding
https://pid.uba.uva.nl/ark:/88238/b1990032067950205131,gemaakt,onderzoekscollectie
https://pid.uba.uva.nl/ark:/88238/b1990032095360205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032763200205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032713910205131,tekening,ding
https://pid.uba.uva.nl/ark:/88238/b1990034585740205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031935280205131,gemaakt,meubilair
https://pid.uba.uva.nl/ark:/88238/b1990032101840205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032102280205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990031999340205131,gemaakt,archeologie
https://pid.uba.uva.nl/ark:/88238/b1990032106450205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032108250205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032740440205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031983910205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032739320205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032029750205131,gedrukt,prent
https://pid.uba.uva.nl/ark:/88238/b1990032098990205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032726710205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990032730800205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990031734120205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031981660205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032458270205131,gemaakt,stempel
https://pid.uba.uva.nl/ark:/88238/b1990031976820205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032696990205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990031973500205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031982940205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031985650205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032764900205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032722560205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031989090205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032742440205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032722780205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990031985920205131,gemaakt,fysische
https://pid.uba.uva.nl/ark:/88238/b1990031991870205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032007290205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032504440205131,gemaakt,beeldende
https://pid.uba.uva.nl/ark:/88238/b1990031974290205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031733910205131,geschilderd,beeldende
https://pid.uba.uva.nl/ark:/88238/b1990031935500205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990034586730205131,gemaakt,penning
https://pid.uba.uva.nl/ark:/88238/b1990031990740205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032101930205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990032694630205131,tekening,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032715130205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990032694820205131,tekening,prent
https://pid.uba.uva.nl/ark:/88238/b1990032732910205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990032787480205131,geslagen,penning
https://pid.uba.uva.nl/ark:/88238/b1990031731170205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031990770205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032245440205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032788230205131,geslagen,ding
https://pid.uba.uva.nl/ark:/88238/b1990032745680205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032743890205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032114590205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032700320205131,gemaakt,biologische
https://pid.uba.uva.nl/ark:/88238/b1990032104620205131,gemaakt,anatomisch
